age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
1900,0.138488,-0.161832,-0.299288,-0.235753,-0.250226,0.216275,0.0169647,-0.211076,-0.0851595,-0.439051,-0.00908653,0.0921019,-0.150047,-0.1489,-0.113862,-0.187115,-0.367041,-0.136142,-0.112709,0.404607,0.183327,-0.11944,-0.055718,-0.0502245,-0.418412,-0.206318,-0.312428,0.202463,-0.347536,0.00145232,0.0245509,-0.318066,-0.0181394,-0.496,-0.0919885,-0.371137,-0.151474,-0.254191,0.39157,-0.35345,-0.0357551,-0.606435,-0.413354,-0.131906,-0.438112,-0.37069,-0.815952,-0.163311,-0.452857,-0.104215,-0.2477,-0.138879,-0.627083,0.280263,-0.163248,0.10963,-0.528568,-0.0277914,-0.675911,-0.284713,0.0919162,0.288108,-0.570299,-0.240276,-0.112625,0.146679,-0.941695,0.155222,0.431993,0.291053,-0.0959948,0.23772,0.352033,0.120776,0.252763,-0.549963,0.0536727,0.790467,-0.312211,0.108902,-0.204998,0.550915,0.150944,0.0454508,-0.194199,-0.0214229,0.310749,0.036383,0.530306,0.14565,0.520275,0.0345542,-0.516434,0.320868,0.702945,0.174836,-0.401855,-0.367144,0.0551342,0.195166,0.818845,0.639631,0.0981526,-0.247419,1.46959,0.230772,-0.23741,0.332305,0.0584321,-0.0421848,-0.0338769,-0.224393,0.46134,0.62506,0.368848,0.248145,0.272783,-0.0900107,0.749499,0.787875,-0.643853,0.547531,0.291886,0.226513,-0.212702,-0.368526,-0.310604,-0.173364,-0.166037,0.448023,0.11162,1.00435,0.0274882,0.136353,0.0193463,-0.347367,-0.165017,-0.0266561,-0.369864,-0.151053,-0.323786,0.00462285,-0.316794,0.0800838,0.197725,-0.0223549,-0.241399,-0.61223,-0.0727977,-0.480292,0.108595,-0.421792,-0.110746,0.0148295,-0.0778936,-0.360703,-0.358033,-0.190588,-0.261748,-0.362067,-0.197953,-0.193803,0.133101,0.131116,0.200123,-0.124148,-0.0377116,-0.103228,-0.774154,0.665486,-0.0698655,0.469403,0.591154,-0.313407,0.646874,0.289253,-0.390606,-0.308697,0.00194087,-0.403483,-0.377946,0.667074,0.576935,0.812947,0.388073,0.258271,0.336214,-0.0384311,0.499476,-0.18403,0.703873,-0.371179,0.432943,-0.401223,-0.564763,0.100176,0.0768922,0.427928
1899,0.0708931,0.169027,-0.149215,-0.131851,-0.0563175,-0.169231,-0.23592,0.118586,0.126402,0.0752237,0.244047,-0.125693,0.0956341,0.204198,-0.107509,-0.0969755,-0.380263,-0.395378,-0.196919,0.0165946,-0.22188,-0.0202289,-0.0680964,0.0118228,0.247172,-0.22063,-0.202169,-0.134494,-0.436418,-0.209408,-0.244261,-0.116521,-0.206794,-0.288851,0.0829447,-0.806354,-0.245494,-0.132575,-0.204428,-0.0450133,0.0666543,-0.0148509,-0.0111956,-0.0304054,-0.242089,-0.029271,-0.579232,-0.0376595,-0.265432,-0.0877579,-0.383195,-0.804752,-0.256333,-0.407218,0.0225496,-0.636188,-0.525571,-0.745736,-0.534291,-0.428427,-0.831773,-0.278677,-0.443942,-0.0800806,0.0153046,-0.464645,-0.0334674,-0.0236002,-0.251803,-0.28246,0.0198578,-0.0347046,0.521493,0.136671,-0.105087,-0.676911,-0.504028,-0.338166,-0.0308609,0.26891,-0.499368,0.241651,0.544461,-0.190177,0.263319,0.0868587,-0.399745,-0.0382109,0.11165,0.0258818,-0.193408,0.286569,-0.350376,-0.641319,0.341815,-0.149344,0.201375,-0.63079,-0.119326,0.26109,0.884769,0.705554,0.164076,-0.181495,1.53551,0.296696,-0.171486,0.398228,0.124356,0.0237389,0.0320468,-0.158469,0.527264,0.690984,0.434772,0.314069,0.338707,-0.0240871,0.815423,0.853798,-0.57793,0.613455,0.357809,0.292437,-0.146778,-0.302602,-0.24468,-0.10744,-0.100113,0.513947,0.177544,1.07027,-0.226978,0.191044,-0.0766824,-0.00131001,-0.144588,-0.142601,-0.0784082,-0.245546,0.0184742,-0.374041,-0.0486592,-0.216781,-0.182743,0.492756,-0.581738,-0.125084,-0.173405,0.0878267,-0.310792,-0.431829,-0.30616,-0.0509688,-0.113619,-0.0649556,0.0570104,-0.188527,0.0794685,0.0848237,-0.389422,0.124613,-0.128391,-0.217791,-0.475047,0.111962,-0.607326,-0.14245,-1.21885,0.33583,-0.104575,0.37056,0.195749,-0.503674,0.376266,0.258071,-0.704108,0.0619191,0.290958,-0.123909,0.0838093,0.172128,-0.00604945,-0.054582,0.35134,-0.0126572,0.310953,-0.369188,0.578931,-0.298314,0.242743,0.0763879,0.372899,-0.0991752,-0.362826,-0.53746,0.222433,0.437315
1898,0.431121,0.146158,-0.166433,-0.281106,-0.214362,0.0353882,0.0194727,0.080382,0.00943263,0.184202,0.229598,0.130124,-0.188622,-0.0371874,-0.415646,0.0692795,-0.0686741,0.0372912,-0.534076,-0.00522036,-0.200063,-0.0984196,0.481096,-0.052388,-0.0714486,-0.0826358,0.0250457,-0.141705,-0.105847,-0.0462101,0.0992621,-0.123532,-0.185165,-0.671479,-0.626589,-1.1755,-0.225583,-0.422605,-0.373951,-0.614733,-0.183872,-0.263739,-0.272159,-0.510468,-0.455837,-0.0629229,-0.665201,-0.541783,-0.189179,-0.0175387,-0.922534,-0.831116,0.206276,-0.284154,0.384456,-0.208187,-0.320979,-0.103633,-0.515315,-0.155151,0.41261,-0.351596,-0.540732,0.130919,-0.457222,-0.603694,0.028487,-0.202659,-0.369022,-0.384505,0.00993656,-0.490428,-0.198401,0.431899,0.204257,0.0999933,-0.261114,-0.0161017,0.183301,-0.771713,0.0420818,-0.196169,-0.386981,-0.603476,-0.307248,-0.117815,-0.21144,-0.423712,-0.143245,-0.145187,-0.0797737,-0.0382536,-0.16886,-0.36046,-0.63128,-0.085293,-0.0743998,-0.203226,-0.353963,0.244834,0.868513,0.689298,0.14782,-0.197751,1.51926,0.28044,-0.187742,0.381972,0.1081,0.00748305,0.015791,-0.174725,0.511008,0.674728,0.418516,0.297813,0.322451,-0.0403429,0.799167,0.837542,-0.594186,0.597199,0.341553,0.276181,-0.163034,-0.318858,-0.260936,-0.123696,-0.116369,0.497691,0.161288,1.05402,-0.102034,-0.0680302,0.0279635,0.086929,-0.016457,-0.0668086,-0.15106,0.222197,0.107892,0.0770597,-0.0558814,-0.19732,-0.274547,-0.383095,0.0458592,-0.262233,-0.282967,-0.28519,0.112607,0.157218,0.210167,0.1156,0.265429,-0.0104923,-0.083864,0.0141412,-0.346908,-0.0639207,-0.113266,-0.115141,-0.243441,-0.138381,0.0255682,0.134987,-0.196732,-0.42576,-0.607728,-0.0746449,0.246737,0.365383,0.101722,0.66334,-0.175194,-0.5614,-0.176813,0.0180969,0.633841,-0.259573,-0.109435,1.05082,0.726373,-0.0105388,-0.0428352,-0.300329,0.856855,0.216217,0.636663,0.0113235,0.182159,-0.376763,0.0252989,-0.285318,-0.00937771,-0.278622,0.170023,0.576466
1897,-0.173648,0.329145,0.439349,0.0696216,0.0819732,0.214137,0.29034,-0.117951,0.0712171,0.331471,0.364653,0.161263,0.0997925,-0.182357,0.209903,0.237859,0.119528,0.366927,-0.00284611,0.0222588,-0.453513,-0.13706,0.106257,0.109696,-0.144643,0.135035,-0.248038,-0.332214,0.332017,-0.0627388,-0.218815,-0.0181512,0.115396,-0.423508,0.524487,-0.310301,-0.830314,-0.341562,-0.444716,-0.0747312,0.0158082,-0.68773,-0.530806,-0.368392,-0.0711449,0.0443482,-0.371701,-0.1788,-0.109861,-0.0737365,-0.598547,-0.305466,-0.280205,-0.615927,-0.162977,0.149184,-0.282167,-0.641274,-0.352587,-0.499032,0.343554,-0.0407594,-0.679363,0.245295,-0.111123,-0.198868,-0.361397,-0.0914221,-0.0952912,-0.363418,0.361391,0.121159,0.218993,0.606106,-0.182525,0.0139994,-0.437341,-0.312353,0.0132467,-0.670681,-0.0858995,0.716288,0.178939,-0.0983952,-0.062665,0.443742,0.28626,-0.0819854,0.192935,0.0115294,0.0319712,0.754299,0.0110333,-0.663258,-0.0486769,-0.269166,-0.067535,-0.237372,0.0489952,0.263746,0.887425,0.708211,0.166733,-0.178838,1.53817,0.299352,-0.168829,0.400885,0.127012,0.0263953,0.0347032,-0.155813,0.52992,0.69364,0.437428,0.316725,0.341363,-0.0214306,0.818079,0.856455,-0.575273,0.616111,0.360466,0.295093,-0.144122,-0.299946,-0.242024,-0.104784,-0.097457,0.516604,0.1802,1.07293,-0.205613,-0.0292354,0.261948,-0.0760743,0.268306,0.342022,0.104719,-0.374101,-0.136007,0.504108,0.354339,0.364952,-0.515205,0.26996,0.193113,-0.0635568,0.14336,-0.00523734,0.0172372,0.321782,-0.115306,0.0715935,-0.0258593,-0.0249102,-0.056591,0.212074,0.00777611,-0.11892,0.119871,0.565861,0.447555,0.0624638,0.112909,0.494856,0.345667,-0.404544,-0.157843,-0.290241,0.129468,0.430849,-0.486285,0.351543,0.650024,-0.0821599,0.306882,0.24439,0.174045,0.131148,0.169619,0.512793,0.379054,0.534515,0.0402727,-0.291083,0.53111,0.323919,1.03515,0.231253,-0.424277,-0.105542,-0.125539,-0.26545,-0.175752,-0.297436,0.457258,0.565584
1896,0.10228,-0.218439,0.510987,0.296404,0.350315,-0.33941,-0.0374257,0.131748,0.251019,0.507597,0.268932,0.146315,-0.141643,-0.173135,0.49227,0.540682,0.189015,0.192,0.926089,0.517627,-0.209746,0.535991,0.414212,-0.268853,0.128294,0.262814,-0.167541,0.605673,-0.179794,0.376407,0.128293,0.0368641,-0.253006,-0.213026,-0.237004,-0.260719,-0.238749,0.194395,-0.321913,-0.120792,-0.240897,-0.412753,-0.00450136,-0.072375,-0.465721,0.0537715,-0.116156,-0.0921546,-0.479011,-0.078137,-0.00845242,-0.0139742,0.135629,-0.12525,0.176945,-0.102591,-0.637373,0.101993,0.183556,-0.234881,0.225027,0.610219,-0.0767384,0.204011,0.234138,0.160708,0.212945,0.185568,0.269484,0.293704,0.911724,0.279239,0.523276,0.278324,0.25958,0.0128522,-0.547789,0.313627,0.0975657,-0.232434,0.196967,0.771505,0.291699,0.595372,0.760208,0.690991,0.543072,0.205127,0.592667,0.128182,0.266002,0.593794,-0.142515,0.0614827,0.472413,0.242443,-0.238009,0.425636,0.119304,0.280199,0.903878,0.724663,0.183185,-0.162386,1.55462,0.315805,-0.152377,0.417337,0.143465,0.042848,0.0511559,-0.13936,0.546373,0.710093,0.453881,0.333178,0.357816,-0.00497797,0.834532,0.872907,-0.558821,0.632564,0.376918,0.311546,-0.127669,-0.283493,-0.225571,-0.0883312,-0.0810043,0.533056,0.196653,1.08938,0.229516,0.250581,-0.00613825,-0.087092,0.050715,-0.213764,-0.170624,0.0585199,0.239692,-0.128327,0.12412,0.141312,0.0917555,0.238289,-0.376535,-0.0988229,-0.195109,-0.112907,0.329989,0.116296,0.0126634,0.392485,-0.129376,0.126954,-0.0241798,0.260635,0.0446805,0.54292,0.210268,0.0793524,0.107659,0.432178,0.232887,0.0474699,0.243226,0.484182,-0.228927,0.541756,-0.233354,0.439389,0.583028,0.495889,0.314693,-0.025899,0.577709,-0.196334,0.357758,0.0177033,1.27213,0.110161,0.529674,0.061368,0.0233733,0.029348,0.647963,0.269363,0.655741,0.457713,0.0101416,0.38523,0.17104,0.110969,0.205758,0.501927,0.605409,1.02303
1895,-0.226291,0.386443,-0.444372,0.0972886,0.171239,0.093668,0.0387569,0.277542,0.532598,0.190938,0.119752,0.431721,0.186048,0.307334,-0.165531,0.0502985,0.0854339,0.212923,0.188461,0.302973,-0.0299673,0.561466,0.823174,0.198892,0.348333,0.223347,0.488121,0.25883,-0.197263,0.267952,0.187857,0.561847,0.0784154,-0.093346,-0.283498,-0.323811,-0.317497,-0.40207,0.262358,0.000109531,-0.539368,-0.10193,-0.0802106,-0.166926,0.0295496,-0.457502,-0.542786,0.20337,-0.501771,-0.1061,-0.686125,-0.524353,0.157252,0.221418,0.0959896,-0.266573,-0.413697,-0.139346,-0.178467,-0.18036,0.277435,-0.418609,-0.165711,-0.55992,-0.275462,-0.138225,-0.185678,-0.0984027,0.00695757,0.732123,0.498785,-0.0142521,-0.334872,0.0684442,0.0931192,-0.615025,-0.940049,0.136925,0.667412,-0.164684,0.434528,0.159205,0.364544,0.159034,0.0122963,0.199751,0.042816,-0.158096,-0.148746,0.536897,0.186264,0.118308,0.0587438,-0.249661,-0.420265,-0.399657,-0.462823,0.391827,0.974238,0.283004,0.906683,0.727468,0.18599,-0.159581,1.55743,0.31861,-0.149572,0.420142,0.14627,0.045653,0.0539609,-0.136555,0.549178,0.712898,0.456686,0.335983,0.360621,-0.00217287,0.837337,0.875712,-0.556016,0.635369,0.379723,0.314351,-0.124864,-0.280688,-0.222766,-0.0855261,-0.0781992,0.535861,0.199458,1.09219,-0.0922794,0.116805,0.514381,0.280525,0.0319783,0.197076,0.0260484,0.575177,-0.00709931,0.0875577,-0.039063,0.203939,0.232162,0.270482,0.218174,0.377187,0.0784876,0.144465,0.270215,0.0958518,-0.153828,-0.107375,0.263682,0.119312,0.422694,0.275698,0.0284732,0.357423,0.270723,0.429162,0.0633914,0.073764,0.184803,0.546036,0.721568,-0.0843489,0.00983481,-0.102332,-0.325499,0.427026,0.99784,0.0904172,0.70991,0.0301315,-0.118535,0.0261629,0.852107,0.796436,0.477018,0.591929,0.668412,0.511311,-0.12291,-0.318914,0.671659,0.00750949,0.168118,-0.406113,0.0443186,0.17459,0.754674,0.378596,-0.0971265,-0.277671,0.0584915,1.00202
1894,0.0451515,0.0840108,-0.0914503,-0.294429,-0.250693,-0.0496422,0.130139,0.138632,0.192825,0.439672,-0.0435791,0.181362,0.165322,0.274362,0.190324,0.365818,0.0673875,0.153373,0.407672,0.0520009,-0.100804,0.0864004,0.0442434,0.325855,-0.13295,0.10378,-0.285693,-0.169778,0.136513,0.0912194,0.363507,-0.0934648,0.286434,-0.128031,-0.135161,0.141255,-0.412801,-0.222633,-0.664344,0.0686499,-0.523844,-0.122365,-0.622922,-0.82498,-0.127004,-0.253078,-0.878697,-0.111607,-0.128506,-0.842852,-0.439908,-0.230799,0.193635,0.377589,0.423745,-0.0393889,0.0749224,-0.402586,-0.306912,0.437214,-0.138946,-0.0207502,-0.182162,-0.0871019,0.0311986,-0.494076,0.323876,0.0174066,-0.466332,0.505188,0.497651,-0.558812,0.102628,0.255219,-0.0657941,-0.434052,-0.54756,0.250073,0.394678,0.388066,0.212197,-0.0448967,0.395685,0.476205,0.202658,-0.0230006,0.252576,0.405177,0.282688,0.441775,0.356911,0.580593,0.188391,-0.0422118,0.192437,0.338504,-0.175793,-0.245527,-0.331593,0.322184,0.945863,0.766649,0.225171,-0.1204,1.59661,0.35779,-0.110391,0.459323,0.18545,0.0848336,0.0931415,-0.0973743,0.588359,0.752079,0.495867,0.375164,0.399802,0.0370076,0.876518,0.914893,-0.516835,0.674549,0.418904,0.353531,-0.0856834,-0.241507,-0.183585,-0.0463456,-0.0390187,0.575042,0.238638,1.13137,-0.174659,0.0742317,0.0699826,0.00991169,0.1991,-0.0608531,0.169056,-0.0937266,0.0200417,-0.400065,-0.0514326,0.0995526,-0.272174,0.0844377,0.108558,0.133639,-0.273847,0.10586,-0.222744,0.367361,-0.121946,-0.310489,0.466592,-0.15212,0.142402,0.00243596,-0.40928,-0.0485461,0.517015,0.0530893,0.154359,-0.258562,-0.000712461,0.0899046,0.699158,-0.346795,0.324105,0.0116681,0.340717,0.275022,0.921245,-0.121726,0.814917,0.0322157,-0.447761,-0.413307,0.064696,0.552364,-0.0214041,0.56284,0.91896,0.224287,0.503428,0.388822,0.369817,0.206814,0.0170841,0.0824706,0.216939,-0.582786,0.339631,-0.120043,0.329704,0.460016,0.0909605,1.02056
1893,0.43584,-0.103861,-0.025665,0.657472,0.27934,0.0833939,0.251567,0.243913,0.277718,-0.282424,-0.0897442,0.000346341,0.414023,0.29323,0.0912384,-0.291746,0.296219,0.504198,0.10398,0.0858941,0.101145,-0.284151,0.0918723,0.105078,0.224593,-0.226473,0.0575183,0.0939144,0.471022,0.101363,0.134204,0.219845,0.381892,-0.292283,-0.0377956,-0.287465,-0.0115911,-0.167896,0.149133,-0.485889,-0.4816,0.228851,-0.678944,-0.804861,-0.0667723,0.112064,-0.0476958,0.254725,0.667871,-0.486793,-0.0493212,-0.013088,0.165962,0.108361,-0.435041,-0.0283069,0.117363,0.235642,0.225255,0.398467,-0.108152,-0.16245,-0.81362,0.287605,0.196248,-0.661995,0.908876,0.121792,-0.0434594,-0.10664,0.504985,-0.10997,-0.138496,0.209421,0.650545,0.265296,-0.0215068,0.545893,-0.124211,-0.278497,0.222786,-0.0604974,0.676356,0.447305,0.417003,-0.0954702,-0.329539,0.29742,-0.00861511,0.408141,0.351498,0.482503,0.0393664,-0.165298,0.453289,-0.0212584,0.201564,0.350297,-0.0521743,0.335094,0.958773,0.779558,0.23808,-0.107491,1.60951,0.3707,-0.0974819,0.472232,0.19836,0.0977428,0.106051,-0.084465,0.601268,0.764988,0.508776,0.388073,0.412711,0.0499169,0.889427,0.927802,-0.503926,0.687458,0.431813,0.366441,-0.0727741,-0.228598,-0.170676,-0.0334363,-0.0261094,0.587951,0.251548,1.14428,0.519627,0.0274055,0.371779,-0.0178782,-0.310874,-0.405823,-0.316225,0.143115,0.34202,0.26716,0.403139,-0.315052,0.217463,0.070652,0.187401,0.177619,-0.236796,-0.078533,0.12282,0.119164,0.199467,0.467417,0.468845,0.498565,0.0657029,0.247413,0.469452,0.0784299,-0.0434897,0.302293,-0.257577,0.0060514,-0.117346,-0.230712,-0.270031,-0.27117,0.167689,0.258166,0.361441,0.131731,0.525651,-0.416619,0.609536,-0.547745,0.205143,0.361034,-0.0281693,0.468517,-0.306684,0.878135,0.660454,0.193999,-0.238557,0.28732,0.00700411,0.340711,0.157187,-0.129504,-0.228135,0.357676,0.402913,0.085905,0.392583,-0.591847,0.354596,0.372512
1892,0.565874,0.550881,0.425322,0.548026,0.296317,0.99169,0.354599,0.698213,0.25365,0.281901,0.54814,0.298272,0.234795,0.776134,0.207858,0.314572,0.0457515,0.369118,0.482901,0.497916,-0.469998,0.321858,0.613163,0.449205,-0.625365,-0.0306189,0.383506,0.32136,0.0943632,0.420205,0.26075,0.68721,0.388247,0.0591057,0.24605,0.180086,-0.155599,-0.448722,-0.308643,0.0522017,-0.30158,0.208617,-0.368498,-0.206042,0.157808,-0.100896,-0.22145,-0.17368,-0.620356,-0.482573,-0.37455,0.193475,-0.00712639,-0.396148,-0.46655,0.0566841,-0.262911,0.166595,-0.136661,-0.0229178,-0.292775,0.106439,-0.174139,0.0318636,-0.285514,-0.393795,0.315509,-0.335109,-0.0438548,-0.0675784,0.379206,-0.308654,-0.466705,-0.019332,-0.272409,0.450215,-0.829601,0.192127,0.0918424,-0.365121,-0.357227,-0.113906,0.152878,0.0420566,0.135637,-0.206388,0.245822,0.198703,-0.123621,0.172959,0.152877,-0.435286,0.0484554,-0.35701,0.205477,0.271351,0.601333,-0.470863,0.0406749,0.387799,1.01148,0.832263,0.290785,-0.054786,1.66222,0.423405,-0.044777,0.524937,0.251065,0.150448,0.158756,-0.0317601,0.653973,0.817693,0.561481,0.440778,0.465416,0.102622,0.942132,0.980507,-0.451221,0.740163,0.484518,0.419146,-0.0200692,-0.175893,-0.117971,0.0192686,0.0265955,0.640656,0.304252,1.19698,0.132263,0.423404,0.319641,0.66963,0.466392,0.283083,0.276133,0.412217,0.219327,0.158342,0.164111,0.292076,0.299969,-0.117497,0.148284,0.239566,0.270634,0.601716,0.644302,0.0568946,0.338712,0.118246,0.18152,0.0363161,0.031882,0.434618,0.13838,-0.00927918,0.169246,0.314453,0.065805,0.366885,0.0585551,-0.0251964,0.42943,-0.375505,0.68767,0.296539,0.333122,0.706962,-0.415018,-0.769793,0.730985,-0.535868,0.289724,0.356908,0.160037,0.704764,-0.231393,0.621068,0.469994,0.0260521,0.275131,-0.076823,0.743681,0.126866,-0.138837,-0.663515,0.316173,0.46782,0.873992,-0.554357,0.313693,-0.220135,-0.287334,0.080286
1891,0.128134,0.136179,0.342144,-0.160092,-0.00819846,0.367806,-0.0148827,0.251814,0.208681,-0.0219092,0.404157,-0.429164,0.152551,-0.0229604,0.364238,0.59823,0.266574,0.281878,0.341408,0.324186,-0.00503045,-0.127958,-0.0954328,-0.077825,0.250125,0.222508,0.00285489,0.298003,0.1224,-0.33086,0.298711,0.295016,0.127232,-0.0343743,0.540277,0.210067,0.167972,-0.103252,-0.388299,-0.0552967,0.215145,0.0882278,0.377617,-0.419541,-0.199941,-0.178148,-0.27981,-0.166915,-0.0902995,0.0835062,0.023108,-0.0766259,-0.144166,-0.2632,-0.132103,-0.21167,0.287877,0.117121,-0.0695486,0.116234,0.370052,-0.00295979,-0.428849,-0.161574,-0.0234739,-0.0158563,0.47906,0.301311,0.20827,-0.0311063,0.197637,-0.133447,0.122773,0.0702254,0.349353,0.098087,-0.681822,0.408747,0.489653,0.180425,-0.399324,-0.181816,0.70938,0.0564912,0.0662571,0.585351,-0.35424,-0.153557,0.240607,-0.269271,0.056225,0.273121,-0.00530895,0.0547451,0.403314,0.0192361,0.235496,0.00788567,0.202374,0.307315,0.930994,0.75178,0.210302,-0.135269,1.58174,0.342921,-0.12526,0.444454,0.170581,0.0699643,0.0782722,-0.112244,0.573489,0.737209,0.480997,0.360294,0.384932,0.0221384,0.861648,0.900024,-0.531704,0.65968,0.404035,0.338662,-0.100553,-0.256377,-0.198455,-0.0612148,-0.0538879,0.560173,0.223769,1.1165,0.228002,0.248842,0.331505,0.327813,0.298508,0.156625,0.17304,0.177039,0.428768,0.354683,0.256665,0.246417,0.334153,-0.129704,0.414862,0.369987,0.0530991,0.161973,0.385873,0.0532295,0.284338,0.213364,0.275258,-0.105382,0.357666,0.0816065,0.679725,0.333495,0.332712,0.000501489,0.521347,0.154527,0.444813,-0.266842,0.908317,0.136231,-0.224911,-0.153752,0.407116,0.520167,-0.0962219,-0.237635,0.787705,-0.591963,0.157533,0.189866,0.245691,0.724566,-0.0972004,0.488495,0.584683,0.370221,1.04061,-0.391324,0.817411,-0.103787,0.900179,-0.617466,0.00557788,-0.0922886,0.395566,0.116108,0.317005,-0.38316,-0.368455,0.501516
1890,-0.192748,0.338437,-0.190139,-0.148412,0.333077,0.191423,-0.160281,-0.152005,0.400234,-0.231712,0.0392691,0.149392,0.118595,0.218588,0.335896,0.363425,0.242197,0.172014,0.168365,0.27713,-0.543101,0.291658,-0.0386311,0.358341,0.253856,0.412141,0.256267,0.520667,-0.0433217,-0.416663,0.0519346,0.0371088,0.344272,0.00867229,-0.0340717,-0.280021,-0.0395908,0.0465283,-0.159372,0.0811275,0.0573394,0.2833,0.184562,0.228626,-0.385012,-0.435739,0.178978,-0.384326,0.00851681,-0.157742,0.0270439,0.0189769,-0.275003,0.0178197,0.36089,0.39078,-0.0288643,-0.0197508,0.389497,-0.07023,0.145965,0.0654196,-0.591314,0.204895,0.389203,-0.236087,0.622807,0.13634,-0.0534212,0.0512994,0.720465,-0.477863,0.401064,0.417878,-0.174548,-0.083647,0.0303129,0.4866,0.130865,0.489493,-0.293546,0.279918,0.098409,0.0359886,0.221839,0.330587,-0.0501417,-0.156611,0.706523,0.257704,0.548873,0.805766,0.228982,-0.321238,0.513724,0.444263,0.145949,-0.309445,0.500583,0.304819,0.928498,0.749284,0.207806,-0.137765,1.57924,0.340425,-0.127756,0.441958,0.168085,0.0674685,0.0757764,-0.114739,0.570994,0.734714,0.478502,0.357799,0.382437,0.0196426,0.859153,0.897528,-0.5342,0.657184,0.401539,0.336166,-0.103048,-0.258872,-0.20095,-0.0637106,-0.0563837,0.557677,0.221273,1.114,0.155114,0.122157,0.199989,0.394493,0.183953,0.502477,0.00130829,-0.0339826,0.457738,0.375206,0.444292,0.0873092,0.0831876,0.589768,0.299006,-0.0422938,-0.279936,0.052756,-0.0267133,0.143794,0.559184,0.278503,0.0779727,0.127317,0.0218665,0.188156,0.156496,-0.130039,0.229427,-0.00116231,-0.00855132,0.517197,0.472575,-0.130659,0.276922,-0.184994,0.0646722,0.604491,0.821903,0.0996176,-0.210872,-0.304778,0.208718,-0.0876909,0.398888,-0.270389,0.555476,0.0951589,-0.716029,0.125616,0.715957,0.0902705,0.137426,0.0360451,0.617561,-0.0905575,0.845626,-0.241473,0.368143,-0.325385,0.642032,-0.30961,0.451833,0.508529,-0.554755,0.168591
1889,0.147081,-0.0397882,0.0344726,-0.403655,-0.269985,0.206562,0.0564268,0.247521,-0.0887051,0.504347,0.150854,-0.140762,-0.156042,0.379054,0.455679,0.441024,0.278457,-0.000972609,0.0279377,0.0628895,0.116058,0.42369,0.377747,0.419376,0.0290935,-0.135364,0.247405,-0.0737003,0.261625,0.957932,0.404944,-0.11667,-0.455031,0.920159,0.160888,-0.190071,0.204392,0.299793,-0.146914,0.346921,0.306468,-0.160687,0.545336,0.236051,0.260753,-0.156184,0.670389,0.449465,-0.168672,0.00407762,0.156754,0.380772,0.0491935,0.0197778,0.0834393,-0.307633,-0.0836065,0.236128,0.518647,0.266867,-0.0728257,0.333263,-0.448741,0.367866,0.584238,0.456173,0.733471,0.90573,0.0174899,0.137076,0.96786,0.470665,0.565366,0.814408,-0.0890427,0.0364141,-0.124414,0.914518,0.709576,1.07079,-0.274879,0.594039,0.730832,0.381907,0.212682,0.481196,0.415994,0.159086,0.654929,0.384056,0.106121,0.587233,0.209524,0.0737761,0.459757,0.873771,1.01762,0.409618,0.370486,0.296156,0.919835,0.74062,0.199142,-0.146429,1.57058,0.331762,-0.13642,0.433294,0.159422,0.0588049,0.0671128,-0.123403,0.56233,0.72605,0.469838,0.349135,0.373773,0.010979,0.850489,0.888864,-0.542864,0.648521,0.392875,0.327503,-0.111712,-0.267536,-0.209614,-0.0723742,-0.0650474,0.549013,0.21261,1.10534,0.245525,0.400482,-0.0191745,0.116529,0.0972798,-0.0704015,0.417207,0.41026,0.034197,-0.0647672,0.360918,-0.0567236,-0.00494951,0.193856,0.663166,0.117917,0.213093,0.497931,0.273381,0.211012,0.421524,0.441383,0.167223,0.103667,0.0454105,0.00107972,0.283656,0.228632,0.136557,0.475202,0.310527,0.355509,-0.0541933,-0.0690556,0.195576,-0.110865,0.265772,0.373279,0.503995,-0.358494,0.549766,-0.0430727,0.125213,0.323007,0.237673,0.0483693,-0.557281,0.158987,0.324818,0.768187,0.534955,0.473665,0.407025,0.425938,0.300082,-0.0983556,1.01298,-0.248823,0.574538,-0.180106,0.345222,0.0938782,0.222634,0.331274,-0.0419415,0.563189
