age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
832,0.126203,0.0727364,-0.315164,-0.0664441,-0.125866,0.0633209,-0.00349007,0.0815666,-0.332589,-0.320666,-0.47393,-0.140179,-0.18075,-0.121273,-0.208653,-0.218766,0.0803158,-0.183853,-0.243884,-0.281433,-0.113888,-0.256256,-0.272404,0.0619268,-0.0782234,-0.331,-0.138228,0.2763,-0.106463,0.123694,-0.176826,-0.332669,-0.108477,0.141018,0.163561,0.253271,-0.0852854,-0.0446914,0.0173803,-0.0302625,-0.19023,0.126714,0.0408273,0.190591,0.0386943,-0.300949,-0.243441,0.00711231,-0.223449,-0.101818,-0.0588029,-0.0343867,-0.039373,-0.231571,-0.235953,-0.0322636,0.16592,-0.1329,0.371104,-0.04801,0.246861,0.0412949,0.371663,0.25667,-0.0468624,0.017989,0.166444,-0.312806,0.0669779,0.209406,-0.648614,-0.160856,-0.926363,-0.0780541,-0.113116,0.0919556,0.210294,-0.216967,-1.01333,-0.0104426,-0.170586,-0.297903,0.147722,0.575071,0.628245,-0.146454,-0.22584,-1.32722,-0.0310476,0.271067,0.227592,0.041677,-0.230223,0.00896432,-0.0655465,-0.387195,-0.195154,-0.460205,-0.300931,0.20691,0.107117,0.266732,0.281595,0.225658,0.562777,0.729318,-0.115025,0.385617,0.172777,0.173809,0.150528,0.398974,0.0567179,0.259311,0.182935,0.458799,0.0336328,-0.324818,0.470611,0.114208,-0.23949,0.253443,0.387646,0.379605,0.0826853,0.409105,0.168216,0.427577,0.151364,0.198936,0.234963,0.178691,0.368678,0.48288,0.291575,0.418287,-0.0655328,0.324712,0.157823,0.564244,0.0957005,0.22504,0.372442,0.32496,0.247012,0.0821987,0.17333,0.261784,0.133831,0.457826,-0.000229809,0.368399,0.209569,0.415664,0.244395,0.0961598,0.428408,0.0613142,0.495422,-0.0133951,0.600365,0.313299,0.187857,0.0795808,0.173353,-0.240961,-0.0698326,0.074972,-0.154377,-0.251405,0.147696,-0.204964,0.0231358,-0.0252097,0.134917,-0.22502,-0.0808586,-0.084814,0.0992148,0.0598767,0.116487,-0.124235,-0.160961,-0.159305,0.330665,-0.315015,-0.0701296,0.0379952,-0.0707375,0.121141,0.103369,0.0732957,-0.0763795,-0.0993904,-0.232904,0.0368456,-0.0314888,-0.145637
831,-0.0945453,-0.300436,-0.467906,-0.425039,-0.260072,-0.0728087,-0.31351,-0.276171,-0.353349,-0.0941102,-0.348333,-0.460198,0.0708604,-0.377472,-0.464865,-0.166119,-0.256183,-0.107602,-0.313099,-0.481678,-0.1795,-0.0782737,-0.320551,-0.435333,-0.500688,-0.248999,-0.269317,-0.301877,-0.267659,-0.112592,-0.184723,-0.251799,-0.219451,-0.0903464,0.279142,-0.1058,-0.278924,0.108644,-0.0192402,0.0059009,0.0507915,0.175964,0.0478663,-0.164835,0.154289,-0.374605,0.116544,-0.197448,-0.0651917,-0.2861,0.0496827,-0.164747,-0.0331463,-0.10914,-0.0890333,-0.0984918,0.0621874,-0.119826,0.264881,-0.23538,-0.165284,0.0815291,0.428897,0.0578769,0.146208,0.121438,0.202986,-0.406261,0.00346051,0.186437,-0.530966,0.174775,-0.439457,-0.000860205,-0.425831,-0.293526,0.0839544,-0.0032044,-0.653821,0.227999,-0.265367,-0.576012,-0.350771,-0.199427,0.329576,-0.458893,0.367279,-0.334418,-0.108271,0.0428588,-0.40696,-0.353783,-0.00530804,-0.0106963,0.284218,-0.763042,-0.217796,-0.389936,-0.321207,0.164897,0.0651033,0.224718,0.239581,0.183645,0.520763,0.687304,-0.157038,0.343604,0.130763,0.131795,0.108515,0.35696,0.0147046,0.217298,0.140922,0.416786,-0.00838046,-0.366832,0.428598,0.0721948,-0.281503,0.211429,0.345633,0.337592,0.040672,0.367091,0.126202,0.385564,0.10935,0.156923,0.192949,0.136678,0.697718,0.112857,0.203176,0.397866,0.217964,0.173161,0.175122,0.20102,-0.22885,-0.00989714,0.275826,-0.0371555,0.450602,0.117196,0.133779,-0.0137423,0.247049,0.126981,0.257218,0.137903,0.134526,0.0420809,-0.058707,0.00189169,0.241074,0.175261,0.266818,0.315272,0.149194,-0.0436481,-0.0715955,-0.198538,0.276883,-0.0548807,0.202518,0.243744,-0.076595,-0.129713,0.537117,-0.0104929,-0.128421,0.0368697,-0.110479,-0.246005,0.129805,-0.0118383,-0.136148,0.0817709,0.0797143,-0.0883035,-0.0789342,-0.0729904,0.177089,0.0476671,-0.42888,0.161403,0.0451432,-0.0620817,-0.133906,0.111054,-0.243823,-0.133349,-0.0936975,-0.457473,-0.332162,-0.0813268
830,-0.255043,0.0615524,-0.129409,0.240965,-0.119014,-0.00838522,0.145899,-0.363826,0.0245445,0.303486,-0.325885,0.0489347,-0.341216,-0.27683,0.0141487,0.153117,-0.244643,0.185824,0.136093,-0.302229,-0.23956,0.00146514,0.00112149,0.0198517,-0.103442,0.057718,0.261911,-0.0282258,-0.289427,0.262426,-0.186713,-0.0482238,-0.103961,0.258761,0.051587,0.106002,-0.0732881,0.141859,0.324255,-0.0524046,0.0825067,0.102215,0.154937,0.138162,0.368236,-0.168166,0.00823736,0.037966,-0.200149,0.0305212,0.0915529,0.17944,0.104547,-0.022436,-0.114669,0.315011,0.182152,-0.0440134,0.193753,0.218962,0.155342,0.395685,0.538004,0.202342,0.00396925,0.113134,0.280763,-0.289487,-0.0579224,-0.0284535,-0.0749971,0.0471256,0.473158,-0.364039,0.173144,0.413712,0.15029,0.094533,-0.129925,-0.180349,-0.689995,-0.32882,0.0183953,-0.236966,0.182312,-0.174383,0.00417695,-0.273434,-0.0933187,0.305618,-0.216792,0.157028,-0.358841,-0.434855,0.369297,-0.195584,-0.396653,-0.013323,0.356474,0.344317,0.244523,0.404139,0.419002,0.363065,0.700184,0.866725,0.022382,0.523024,0.310184,0.311216,0.287935,0.536381,0.194125,0.396718,0.320342,0.596206,0.17104,-0.187411,0.608018,0.251615,-0.102083,0.39085,0.525053,0.517012,0.220092,0.546512,0.305623,0.564984,0.28877,0.336343,0.372369,0.316098,0.70923,0.445483,0.265706,0.533022,0.224892,0.667998,0.421394,0.2078,0.29983,0.410371,0.324936,0.152186,0.356116,0.177947,0.25923,0.232474,0.411249,0.232221,0.40899,0.387302,0.449021,-0.111975,0.366306,0.204163,0.343453,0.602067,0.528605,0.373037,0.277776,0.492093,0.407608,0.354953,0.319526,-0.0702543,0.216762,0.371051,-0.161057,-0.077136,0.214549,0.126483,0.21911,0.0519248,-0.156518,-0.115856,-0.13799,0.0244411,-0.0859517,0.066045,0.095675,-0.0139161,0.290129,0.399174,0.135495,0.113136,-0.0166565,0.0941344,-0.0237433,0.266058,-0.276391,-0.154295,-0.367124,0.0150843,-0.307159,-0.261112,0.0839453,-0.237882
829,-0.458909,-0.239565,-0.0726986,-0.342311,-0.407901,-0.204476,-0.353627,-0.0863716,-0.262487,-0.235515,-0.049391,-0.442733,-0.380383,-0.400431,-0.520922,0.0260204,-0.0179067,-0.670379,-0.300463,-0.252639,-0.0832532,-0.191752,0.0826909,-0.363209,-0.176281,-0.525234,-0.051712,0.039395,-0.2874,0.196827,-0.15139,0.162105,-0.248097,0.0835942,-0.0318367,0.168924,-0.0991279,0.325698,0.00240675,-0.162851,-0.186299,-0.17457,-0.25079,-0.0077596,0.00352887,0.156671,-0.227429,0.225554,-0.502928,-0.164778,-0.0492201,0.0502144,0.0779834,-0.0643561,-0.175792,0.121973,-0.00435628,-0.112699,0.054049,-0.0765704,-0.185727,0.258239,0.0278336,-0.0784948,-0.0688261,-0.00770362,-0.363355,-0.545353,-0.242064,0.172851,0.179295,-0.435545,0.226118,-0.952319,-0.219009,-0.392772,0.259188,0.219042,-0.637496,-0.321141,-0.859274,0.290894,-0.645254,-0.0150378,0.163989,-0.235298,-0.384537,-0.829556,0.0690248,0.0955326,-0.0933162,0.0117064,0.124196,-0.733279,-0.490397,-0.507954,-0.115764,-0.656355,-0.410912,0.212283,0.112489,0.272104,0.286967,0.231031,0.568149,0.73469,-0.109652,0.39099,0.178149,0.179181,0.155901,0.404346,0.0620906,0.264684,0.188308,0.464172,0.0390055,-0.319446,0.475984,0.119581,-0.234117,0.258815,0.393019,0.384978,0.088058,0.414477,0.173588,0.43295,0.156736,0.204309,0.240335,0.184064,0.196728,0.42829,0.0932595,0.218761,0.177419,0.083972,0.0533003,0.485174,-0.0350285,0.0542681,0.208778,0.0660125,-0.021619,0.0678914,0.545798,0.111612,0.130651,0.257808,0.251249,0.108677,0.196604,0.131466,0.00456809,0.184338,0.0603481,0.0775891,0.185836,0.270398,-0.169959,0.0761442,0.0874711,0.105087,0.235919,-0.331611,-0.234808,0.0584622,0.0561379,-0.225191,0.258018,-0.143,0.029434,-0.0379567,-0.297666,-0.253963,0.0294147,-0.0342196,-0.0258478,-0.300773,-0.200016,-0.497194,-0.0325986,-0.368666,-0.207441,0.0392429,-0.376266,0.141665,-0.439354,0.0935889,-0.331909,0.0465677,-0.0727666,-0.0543063,-0.0137305,-0.430215,-0.310454,-0.0117636
828,-0.106168,-0.273499,0.118955,-0.164309,0.0108252,0.03479,0.100328,0.097368,-0.132425,0.0221503,-0.152138,0.280644,-0.230912,0.0903746,-0.143144,-0.121176,-0.361027,-0.324373,-0.0470006,0.189547,-0.246546,-0.00684586,-0.0418632,0.154343,0.00287422,0.0030805,-0.231682,0.0146935,-0.0396285,0.258541,0.0149034,0.0470146,-0.166343,0.0105645,0.260577,0.220336,0.0693586,0.407878,-0.138717,0.0110922,-0.0483937,0.0319781,-0.0480743,0.0263696,0.210927,0.210178,0.0579265,0.00316782,-0.295549,0.0631763,-0.0755885,0.178039,0.443299,-0.0939431,0.305998,0.205883,0.0621623,-0.262129,0.0242557,0.145788,0.192632,-0.108784,-0.0676609,-0.0591688,0.231182,0.110809,-0.473421,0.0273451,-0.64466,0.363515,0.192802,-0.0336504,0.0510556,-0.410268,-0.0252277,-0.236833,0.518808,0.0210453,-0.229616,-0.535584,-0.307092,0.371374,-0.167436,0.754299,0.229745,-0.57299,-0.419717,-0.0755204,0.106817,-0.12366,-0.515287,0.0264603,-0.0169023,-0.417414,-0.0974552,-0.274555,-0.0500705,0.519662,-0.0945784,0.253722,0.153928,0.313543,0.328406,0.272469,0.609588,0.776129,-0.0682139,0.432428,0.219588,0.22062,0.197339,0.445785,0.103529,0.306122,0.229746,0.50561,0.0804439,-0.278007,0.517422,0.161019,-0.192679,0.300254,0.434457,0.426416,0.129496,0.455916,0.215027,0.474388,0.198175,0.245747,0.281774,0.225502,0.460956,0.131702,0.307609,0.299222,0.291992,0.3524,0.226351,0.270457,0.0101359,0.23598,0.228038,0.280083,0.301288,0.28617,0.337243,0.269237,0.457317,0.285711,0.148576,-0.00938308,0.348931,0.602101,0.00775465,0.32608,0.661257,0.491828,0.373953,0.304376,0.0634119,0.43014,0.235205,0.124177,0.627338,0.036504,0.117225,0.142159,0.121315,-0.371272,0.136043,-0.0876417,0.0429488,0.0562754,0.11298,-0.174112,0.164453,0.198581,0.173262,0.114665,0.235463,0.18721,0.0780775,-0.375378,0.235581,-0.0846443,-0.157967,-0.0161196,0.0876551,0.0881678,-0.242512,0.15552,0.0299557,-0.0930256,0.111868,0.0108064,0.0326429,0.142656
827,0.176559,0.0753913,0.36267,0.127891,0.136994,-0.179983,-0.174078,-0.1424,0.0812076,-0.143599,0.235642,-0.134696,-0.352254,0.0780438,-0.356763,-0.503831,0.0201836,0.00668543,0.0788989,-0.0605739,0.21012,-0.294636,0.0213133,0.147794,-0.00794897,-0.0788049,0.0192227,-0.146422,0.0176709,-0.176317,-0.032852,0.118796,0.119728,0.0328744,0.456829,0.286157,0.136026,0.29638,0.103647,0.168416,-0.0291634,-0.106419,-0.0542375,0.300775,0.116955,0.0296419,0.193183,0.150571,-0.0882613,0.0481541,0.134382,0.106754,0.135413,0.0879247,0.214482,0.258525,0.0790166,0.223278,0.134413,0.13253,0.116704,0.229814,0.710748,-0.17062,0.113106,0.181734,0.128339,-0.198966,-0.1152,0.114645,0.177637,-0.39515,0.046231,-0.24993,0.0268191,-0.0396487,0.680729,0.102902,-0.13854,-0.242458,-0.41974,0.0693713,0.0744977,1.0169,0.280076,0.0974337,-0.214489,-0.218819,0.298125,0.405444,0.433866,0.378869,-0.0631911,-0.374423,-0.0269824,-0.588272,-0.190003,0.34243,0.531943,0.415017,0.315223,0.474838,0.489701,0.433764,0.770883,0.937424,0.0930812,0.593723,0.380883,0.381915,0.358634,0.60708,0.264824,0.467417,0.391041,0.666905,0.241739,-0.116712,0.678717,0.322314,-0.0313837,0.461549,0.595752,0.587711,0.290791,0.617211,0.376322,0.635683,0.35947,0.407042,0.443069,0.386797,0.257623,0.174804,0.445202,0.60289,0.454653,0.502373,0.4377,0.499042,0.446138,0.692468,0.383625,0.820126,0.649623,0.338889,0.699828,0.451869,0.534746,0.486765,0.49713,0.639302,0.459399,0.4701,0.483125,0.54246,0.770238,0.355385,0.42227,0.724345,0.382622,0.418744,0.469408,0.509042,0.587476,-0.0388755,0.085475,0.283418,0.187182,-0.100333,0.0618387,-0.189649,0.209187,-0.0673344,-0.167832,0.112362,0.0625352,0.288122,0.186375,-0.42741,-0.138044,0.201944,0.227777,0.237271,-0.0411341,0.183813,0.217459,0.0318878,0.201795,-0.0118924,0.188876,0.34007,-0.232043,0.250774,-0.0281828,-0.170964,0.102756,-0.164699
826,-0.0949215,-0.396753,-0.0393458,-0.128085,-0.00032455,-0.255508,-0.162664,-0.0683685,-0.413316,-0.327096,-0.0632083,-0.0537939,-0.133853,-0.184966,-0.0858911,-0.189722,-0.107308,-0.118414,-0.357491,0.018385,-0.135037,0.0609356,-0.145631,-0.387972,-0.167413,-0.199392,-0.0177747,-0.433841,-0.200755,0.0720269,-0.191778,-0.202508,-0.476624,0.191602,0.0979004,0.195009,0.129635,0.558789,-0.014485,0.287343,0.3135,0.220911,-0.015049,0.0303771,0.0641667,-0.0400697,-0.0631268,0.187498,-0.255286,0.185503,-0.0872417,0.109639,0.306805,0.0638021,0.062256,0.229214,0.152921,0.0172436,0.334073,0.108302,0.276747,-0.0468201,0.115101,0.121987,0.156376,-0.0881095,-0.527729,0.507587,-0.488177,0.0733081,-0.133999,0.193123,0.531076,-0.661149,-0.485926,-0.420118,0.157206,-0.248677,-0.278279,-0.432774,-0.332879,-0.162776,-0.206365,0.350323,0.283559,0.0425979,0.154078,-0.378352,0.261984,-0.107671,-0.194428,0.477624,-0.27894,-0.630433,0.260299,-0.344118,-0.272819,-0.426572,-0.345648,0.222747,0.122953,0.282568,0.297431,0.241494,0.578613,0.745154,-0.0991888,0.401453,0.188613,0.189645,0.166364,0.41481,0.0725541,0.275147,0.198771,0.474635,0.049469,-0.308982,0.486447,0.130044,-0.223654,0.269279,0.403482,0.395441,0.0985214,0.424941,0.184052,0.443413,0.1672,0.214772,0.250799,0.194527,0.482836,0.0787992,0.139953,0.218525,0.294593,0.101538,0.331601,0.331742,0.318095,0.237809,0.38763,0.312833,0.0541194,0.345531,0.237246,0.25282,0.0400192,0.0842308,0.40559,0.00384577,0.225121,0.308963,0.336045,0.117777,0.352508,0.260071,0.238559,0.168399,0.327454,0.307253,0.00760286,0.37074,0.177757,0.0402562,0.266542,0.201912,-0.0755513,-0.303217,-0.191924,-0.370487,0.0579931,-0.115474,-0.276343,-0.182571,-0.0458509,0.126389,-0.0493874,-0.147423,-0.208824,-0.000588452,0.025396,0.0788685,0.0194808,0.0954593,-0.357536,-0.139237,-0.245582,0.168131,0.0646635,0.0393753,-0.37891,-0.245103,-0.0645303,-0.246028,0.14138,-0.0256646
825,-0.0104186,0.120548,0.0877789,-0.02011,0.0235105,-0.00902035,0.212822,-0.141701,0.272091,0.0716622,0.114609,-0.114655,-0.374368,0.0317005,0.084239,0.0459015,0.0566185,0.222398,0.248477,0.0201247,-0.228598,0.332267,0.203161,-0.19759,0.231341,0.241297,0.33558,0.0835595,0.344817,0.106511,0.0638898,0.223317,0.171462,-0.00635155,0.351923,0.435165,-0.0392721,0.348818,-0.0581059,0.316734,0.136414,0.174691,0.281414,0.0950544,0.398088,-0.0412713,-0.106918,0.0360465,0.094183,-0.0879178,0.140207,0.226361,0.0205072,0.343979,0.0373937,0.028247,0.13913,-0.00720596,0.222311,-0.012412,0.457065,-0.166354,0.356793,-0.00277539,0.168492,-0.10122,-0.205574,0.346882,0.333885,0.278876,0.0990863,0.171175,0.20651,-0.225092,0.242229,0.0397056,0.639537,0.184493,0.285667,0.0363876,0.00757086,0.0625861,-0.0200713,0.881818,0.261808,0.0559066,-0.225556,-0.289655,0.0733127,-0.163616,0.642136,-0.0178886,0.142791,0.398385,0.472666,0.718137,-0.114195,-0.171467,-0.189277,0.31052,0.210726,0.370341,0.385204,0.329268,0.666386,0.832927,-0.0114157,0.489227,0.276386,0.277418,0.254137,0.502583,0.160327,0.362921,0.286544,0.562408,0.137242,-0.221209,0.57422,0.217817,-0.135881,0.357052,0.491255,0.483215,0.186295,0.512714,0.271825,0.531187,0.254973,0.302545,0.338572,0.282301,0.461607,0.183751,0.560382,0.505787,0.253023,0.359963,0.666216,0.443648,0.411542,0.772989,0.446601,0.333003,0.614921,0.359086,0.367808,0.101843,0.265096,0.66679,0.164822,0.417617,0.163955,0.489358,0.47241,0.322632,0.381654,0.306368,0.405499,0.413028,0.465169,0.318936,0.318665,0.387171,0.295968,0.0675975,-0.152426,0.376895,-0.166053,-0.0165421,0.0776541,0.0621394,-0.0112568,-0.130167,0.195294,0.0744766,-0.245373,0.199755,-0.118759,-0.16594,-0.0554135,-0.372452,0.273519,-0.0619247,0.16949,0.195491,-0.143907,0.245824,-0.0468843,0.210574,0.0983372,0.28229,-0.156172,-0.266893,0.00715628,-0.194693,0.215868,0.00681703
824,0.0787169,-0.293851,-0.262833,-0.213446,-0.145607,0.0901188,0.0746985,-0.0906697,0.275227,0.198594,-0.081368,0.268943,-0.178411,-0.098647,0.228218,-0.131492,0.419407,0.0674806,-0.177387,0.316286,0.0636408,0.00769899,-0.122923,0.122593,0.123894,-0.0167213,0.0316399,-0.337616,-0.19962,-0.321246,0.227595,-0.181975,-0.232919,0.315478,0.49931,0.168039,-0.135586,0.142409,-0.217632,0.124792,-0.0982814,0.170767,-0.088888,-0.104899,0.250215,-0.155232,-0.153108,-0.211405,-0.141519,-0.0876929,-0.163888,0.20072,-0.016408,0.0855829,-0.0515844,0.0688687,0.231907,0.0228848,-0.156953,0.128877,-0.0822213,-0.293736,0.138063,-0.197567,-0.014055,0.108574,0.111464,-0.23966,0.187503,-0.0716299,-0.248831,0.0737089,0.26312,-0.38075,0.401501,0.178481,-0.0957849,-0.190059,0.0928831,0.117439,0.107871,-0.348333,0.254733,0.239326,0.168342,-0.18482,-0.0995205,-0.519954,0.145584,-0.235614,-0.228325,-0.111463,0.177804,0.173165,0.118234,0.0394246,0.0697416,0.0195886,0.153429,0.306455,0.206662,0.366277,0.38114,0.325203,0.662322,0.828863,-0.01548,0.485162,0.272322,0.273354,0.250073,0.498519,0.156263,0.358856,0.28248,0.558344,0.133178,-0.225273,0.570156,0.213753,-0.139945,0.352988,0.487191,0.47915,0.18223,0.50865,0.267761,0.527122,0.250909,0.298481,0.334508,0.278236,0.0419802,0.269724,0.136683,0.464394,0.288381,0.379811,0.577236,0.27479,0.582847,0.536934,0.349615,0.0948232,0.372911,0.60083,0.492853,0.466178,0.408422,0.291623,0.631579,0.50315,0.389507,0.0434152,0.289821,0.511366,0.528557,0.546574,0.302054,0.554739,0.385086,0.350847,0.213842,0.399299,0.808954,0.172119,-0.164865,0.0335187,0.0131952,0.23858,0.00825549,0.114255,0.0475427,-0.298344,-0.0135668,-0.066845,-0.213259,0.407327,-0.0903787,0.225395,-0.0673596,-0.315142,0.0318567,-0.0942047,0.102371,0.209068,0.177271,0.250327,-0.184466,0.257409,-0.042917,-0.190029,-0.186436,-0.236689,0.00741319,0.0593315,-0.000191469,-0.304468
823,-0.121875,-0.322782,-0.460735,-0.285407,-0.0670772,-0.166488,-0.292098,-0.271066,-0.312071,-0.0256763,-0.429274,-0.102666,-0.320559,-0.237036,-0.00794668,-0.379214,-0.208485,-0.433947,-0.505226,-0.362589,-0.477476,-0.172408,-0.316236,-0.0903128,-0.267798,-0.36695,-0.420646,-0.0786669,-0.236674,-0.18622,-0.314685,-0.38454,-0.335113,0.280575,-0.0186991,0.373239,0.147642,-0.173956,-0.167055,-0.0104896,0.258604,0.233561,0.100347,-0.251502,0.487559,-0.0558988,-0.219482,-0.0988746,-0.0474279,0.152464,-0.133307,-0.180324,0.612886,0.0121499,-0.171272,-0.0248534,0.0242521,0.0456098,-0.11086,0.0270119,0.338496,0.162101,0.192238,0.136457,-0.0655061,0.0428377,-0.374696,-0.584264,0.0142629,-0.162361,-0.275696,-0.53726,-0.448118,-0.777993,-0.26062,-0.367335,-0.402088,-0.369426,-0.0255091,-0.247797,-0.365163,-0.251189,-0.0567432,-0.489919,-0.307737,0.0513896,-0.748097,-0.324445,-0.573678,-0.612035,-0.425292,-0.372846,-0.387182,-0.476073,-0.967302,-0.822024,-0.341127,0.238488,-0.638207,0.0518892,-0.0479047,0.11171,0.126573,0.0706371,0.407755,0.574296,-0.270046,0.230596,0.0177556,0.0187875,-0.00449329,0.243952,-0.0983033,0.10429,0.0279139,0.303778,-0.121388,-0.47984,0.31559,-0.0408131,-0.394511,0.0984215,0.232625,0.224584,-0.0723359,0.254083,0.0131944,0.272556,-0.00365766,0.0439147,0.0799413,0.0236701,0.147705,0.142413,0.0793709,-0.0641317,0.0264347,-0.0104559,0.11236,-0.0668631,0.252609,-0.279112,0.272238,0.0895528,0.0386396,0.0301953,0.108692,0.17993,0.255477,0.222788,0.104665,-0.0810163,0.231981,0.0588469,0.0522448,0.36096,-0.0065447,0.16862,-0.07065,0.0157529,0.0825427,0.0256117,0.0374251,0.18473,-0.102225,-0.328498,-0.18387,0.155505,-0.324992,-0.44965,-0.231901,-0.278894,-0.132275,-0.133912,-0.214709,-0.149763,-0.0812571,0.0329476,-0.44705,-0.284924,0.0428135,-0.120087,0.134267,-0.0875428,0.0701589,-0.202134,-0.362039,-0.0456039,0.0194157,-0.0376634,-0.200374,-0.045187,-0.195096,-0.304274,-0.30825,0.260248,-0.460205,-0.131891
822,0.00636129,-0.165411,0.000109419,-0.114191,-0.428141,0.100372,-0.225733,-0.242965,0.000936231,-0.333551,-0.152417,-0.265642,-0.1136,-0.0844589,-0.248078,-0.0083522,-0.0527719,-0.196143,-0.378468,-0.288435,0.0983632,-0.025628,-0.298711,0.0866845,-0.110523,0.0796699,-0.542737,-0.0492837,0.0224014,-0.127618,0.0147918,-0.360563,-0.0666718,0.231117,0.0592802,-0.114262,-0.0856621,0.39723,0.133836,0.130708,-0.0254487,0.0793593,0.0852333,-0.012797,0.301826,0.0130003,-0.184805,-0.0808392,0.0624619,0.071473,-0.0831712,0.13869,0.220896,0.0507602,0.0543575,0.171125,0.284384,0.11152,0.0642354,-0.0224232,0.0362428,0.233567,0.280148,-0.0305221,0.0870922,0.189859,0.248998,0.196787,-0.0512401,-0.140975,-0.203016,0.0688972,-0.344401,-0.0625006,-0.178512,0.481788,0.102669,-0.119059,-0.32645,0.26537,-0.157482,-0.229691,-0.264869,-0.284666,0.117926,0.344271,-0.254189,0.106779,-0.0824881,-0.310735,-0.0979394,-0.440609,0.0472185,0.268017,-0.583167,0.259462,0.0558744,-0.158187,0.350507,0.191776,0.0919819,0.251597,0.26646,0.210524,0.547642,0.714183,-0.13016,0.370483,0.157642,0.158674,0.135393,0.383839,0.0415832,0.244177,0.1678,0.443664,0.0184981,-0.339953,0.455476,0.0990734,-0.254625,0.238308,0.372511,0.364471,0.0675506,0.39397,0.153081,0.412443,0.136229,0.183801,0.219828,0.163557,0.846315,0.401044,0.399538,0.366036,0.229043,0.479109,0.710684,0.010884,0.200427,0.131265,0.284631,0.279912,0.29757,0.117594,0.339154,0.279909,0.566115,0.436027,0.532526,0.308973,0.315557,0.50135,0.308181,0.414061,0.305561,0.146262,-0.151117,0.549586,0.424789,0.390411,0.401397,0.27367,0.297752,-0.0282177,-0.161677,0.147634,0.152718,-0.188687,0.151496,0.157294,0.163324,-0.0972053,0.392626,-0.0580617,-0.0346893,0.115269,-0.074055,0.00447575,0.189402,-0.108615,0.129175,-0.283132,0.159626,0.234532,-0.143418,0.258866,-0.00847625,0.390073,0.297497,0.108806,-0.246947,0.116586,-0.215041,-0.0202039,-0.105376,-0.171372
