age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
1555,-0.337063,-0.210973,-0.19042,-0.186933,-0.199441,-0.35604,-0.31636,-0.427819,-0.351949,-0.595724,-0.367894,-0.151045,0.117389,-0.418308,-0.413962,0.169681,-0.0390632,-0.079024,-0.0822237,0.0327364,-0.252279,-0.148657,-0.36248,-0.172257,-0.252274,-0.198172,-0.304856,-0.407534,-0.309444,-0.0374657,-0.00969743,-0.344474,-0.286024,0.351922,0.251184,0.0750342,0.0401983,0.365714,-0.225153,0.083223,0.125921,0.252428,-0.0362024,0.21971,0.168677,0.300394,0.0831575,0.301603,-0.243311,-0.218146,-0.00868251,0.336563,-0.0323116,0.108447,0.168515,0.201484,0.562037,-0.0222226,-0.0408522,0.132472,0.216734,-0.218632,0.16425,-0.0415605,0.215379,0.125161,-0.111181,0.0304499,0.119692,-0.485095,0.0082301,0.185625,-0.0242534,0.360893,0.0537785,-0.0784792,-0.0995691,0.355291,0.0959378,-0.552096,-0.362476,0.0584234,-0.247086,0.455246,-0.0443306,0.474452,-0.148592,-0.0312726,0.117626,0.224079,-0.456547,-0.237749,0.172758,-0.221096,0.0780884,0.147743,-0.485321,-0.0752395,0.440374,0.37345,0.376998,0.531079,0.248569,0.0636645,0.844106,0.423244,0.0354582,0.333041,0.284274,0.347026,0.191835,0.394978,0.52546,0.455284,0.439721,0.340321,0.0466852,-0.0450574,0.175804,0.61073,-0.218208,0.12037,0.607392,0.374502,0.182134,0.207204,0.321788,0.234458,0.150591,0.138592,0.196367,0.642958,0.335562,0.249248,0.142598,-0.082552,0.121347,0.219305,0.172981,0.0925817,0.0459359,0.00157085,0.0857183,0.185492,0.290908,0.101547,0.143879,0.238766,0.204956,0.154477,0.0139984,0.122091,-0.00393651,-0.0699847,0.0729117,0.0644942,0.0208234,0.190009,-0.0465414,0.125796,0.0838916,-0.0932712,0.258334,0.134608,0.124256,-0.350181,0.232336,-0.245086,-0.187266,-0.151918,0.0285454,0.340802,0.0583776,0.0819864,-0.0887311,-0.160087,0.128946,0.144782,0.201279,0.033871,0.0706951,0.345906,0.476751,0.228897,-0.37918,0.120237,0.0139243,0.170871,-0.0515506,-0.140562,0.127132,0.181635,-0.844926,-0.00227226,0.0801544,0.0988781,-0.033806,-0.205684
1554,-0.091475,-0.19276,-0.515076,0.0460886,-0.326206,-0.328486,0.202658,-0.237412,-0.221007,0.100682,-0.0768161,-0.0696732,-0.173981,-0.342658,-0.180375,-0.24898,-0.159514,-0.183619,-0.352142,-0.362136,-0.234697,-0.107748,-0.114123,-0.117903,-0.130742,-0.342006,-0.107369,0.159736,-0.0676998,-0.273823,-0.433842,0.0863797,-0.152204,0.347118,0.400942,0.419313,0.267831,0.211128,-0.0201989,0.411303,0.27395,0.11606,0.593138,-0.261515,0.323856,0.278529,0.148892,0.0801824,0.00134023,0.203563,0.0014561,0.0389145,0.0519322,0.109822,0.190861,0.309922,0.247425,0.260916,0.30741,-0.328982,0.141996,-0.16206,-0.267964,0.233612,0.156245,0.113162,0.334627,-0.223241,0.071469,-0.402337,0.139141,-0.18929,-0.0541286,-0.331206,-0.062514,-0.605506,-0.146837,-0.151552,0.154842,-0.0953611,-0.400867,0.266759,-0.269618,-0.226991,0.353773,0.195156,0.259519,-0.310389,0.0727127,0.599262,-0.225256,-0.095431,0.134556,-0.186801,-0.0123933,-0.0642798,0.0143517,-0.262278,0.110612,0.432451,0.435999,0.59008,0.307569,0.122665,0.903106,0.482245,0.0944587,0.392041,0.343275,0.406027,0.250835,0.453978,0.584461,0.514284,0.498722,0.399322,0.105686,0.0139432,0.234805,0.66973,-0.159207,0.17937,0.666393,0.433503,0.241134,0.266205,0.380789,0.293459,0.209591,0.197593,0.255368,0.701958,0.0647193,0.0854342,0.229341,-0.00752505,0.0392856,0.112544,0.228261,0.250704,0.235814,0.0361935,0.37643,0.0911922,0.00967728,0.11706,0.122242,-0.128093,-0.00289537,0.164863,0.0921846,0.0682348,0.148814,0.173896,0.142247,0.261062,-0.109484,0.0839242,-0.16468,0.118916,0.200346,0.0328691,-0.1183,0.0708436,0.0510467,-0.245955,-0.199463,-0.00110489,0.0157302,0.405928,0.0613281,0.0497411,0.0194614,0.389804,0.059556,0.0981992,-0.124049,0.0649706,0.0709559,0.088656,0.249875,0.16128,0.292766,0.536882,0.111811,0.0214176,0.130362,-0.428565,0.0359365,-0.058654,-0.234859,-0.248432,-0.59772,-0.135613,-0.0405242,-0.476429,0.218293,-0.0390688
1553,-0.265031,0.0619347,-0.0562115,-0.180632,0.115059,0.0180295,-0.10817,0.0393162,0.0503304,-0.0589845,-0.0378006,-0.0400407,0.106279,-0.216467,-0.218464,0.153548,-0.0503166,-0.0148242,-0.165746,-0.169141,-0.0814961,-0.0325353,-0.185492,0.267868,-0.0507396,0.1313,0.125956,-0.206171,0.0819756,0.042578,-0.102625,-0.265702,-0.0574378,0.37074,0.177674,0.330083,0.0374839,0.381052,0.38407,0.124537,0.307235,0.002279,0.112225,-0.176618,-0.130341,0.186193,0.347857,0.167416,0.154573,-0.0618077,0.102774,-0.107056,0.114919,-0.129959,0.404591,0.336392,0.336244,0.0699635,0.303785,0.259416,0.185296,0.12158,0.108733,-0.217429,0.0609954,0.15201,0.0342788,-0.00953613,-0.00573099,0.0669588,-0.241233,0.206446,-0.385618,-0.0806099,0.00361542,-0.62417,0.0869022,-0.410082,0.212477,-0.196798,-0.699554,-0.11913,-0.0987543,0.294133,0.0730187,0.0173692,0.0585677,-0.0319681,0.22239,0.114593,-0.489981,0.164143,-0.245142,-0.765399,0.136114,0.0999913,-0.0953822,0.352869,0.0966097,0.417951,0.421498,0.57558,0.293069,0.108165,0.888606,0.467745,0.0799586,0.377541,0.328775,0.391527,0.236335,0.439478,0.569961,0.499784,0.484222,0.384822,0.0911856,-0.000556988,0.220305,0.65523,-0.173708,0.16487,0.651893,0.419003,0.226634,0.251705,0.366289,0.278958,0.195091,0.183093,0.240868,0.687458,0.31561,0.174833,0.223388,0.142449,-0.0477083,0.165754,0.364108,0.0834402,0.194385,0.273901,0.0533806,0.0206588,0.235465,0.125578,-0.0525184,0.245771,0.0504844,0.230597,0.123356,0.0441207,0.241112,0.288291,0.0943754,0.413001,0.0536261,0.22938,0.147106,0.250375,0.113818,0.267203,-0.0592729,0.102618,0.0355363,-0.0252503,-0.229829,-0.325736,0.182072,0.0165517,-0.275484,0.235932,0.344713,0.231934,0.00961503,0.2183,0.408038,-0.0896368,-0.39761,-0.29007,0.00482216,0.223714,0.675716,0.131504,-0.14539,0.239293,0.108543,-0.122116,0.0460487,0.404776,0.124975,0.214659,-0.15808,0.194884,0.122915,-0.340397,-0.0581137,-0.113929
1552,-0.117039,0.149239,0.386286,0.0448856,0.0440814,-0.425987,0.155986,0.00584959,0.231959,0.0231897,0.105018,0.0344483,-0.19695,0.0708189,0.185277,0.221928,0.319024,-0.141782,0.0515034,0.0208529,-0.0578949,0.138352,0.415457,0.210485,-0.00181814,0.0351585,0.264897,-0.139564,0.376977,0.14285,0.000836044,0.173297,0.111814,-0.0584993,0.0823831,-0.0479191,-0.399979,-0.0333314,0.143024,0.242174,-0.217331,-0.169532,0.254542,0.225022,0.143138,0.0457023,-0.151753,0.175792,0.413801,-0.106451,-0.133264,0.230941,-0.00284619,-0.0934948,-0.0934477,0.243569,-0.302072,0.0120943,0.324789,0.0803705,0.0527093,0.000373374,0.547619,0.263593,0.0796222,0.012841,0.435564,0.123256,-0.122031,0.285058,0.0988719,-0.266954,0.225629,-0.155567,0.104938,-0.00102933,0.0352432,0.0445844,0.25597,0.402483,-0.592626,0.330855,0.147172,-0.429836,0.00175416,0.424831,0.218198,0.251401,0.145445,0.0136056,-0.208927,0.273939,0.205946,-0.0539366,0.422058,-0.0171093,0.00881342,0.148291,0.104287,0.413554,0.417102,0.571183,0.288673,0.103768,0.88421,0.463348,0.0755622,0.373145,0.324378,0.38713,0.231939,0.435082,0.565564,0.495388,0.479825,0.380425,0.0867892,-0.00495339,0.215908,0.650834,-0.178104,0.160474,0.647496,0.414606,0.222238,0.247308,0.361892,0.274562,0.190695,0.178696,0.236471,0.683062,0.308861,-0.024746,0.134517,0.188388,0.202453,0.0889593,0.135781,0.248504,0.271578,0.0302462,0.229489,-0.0529894,0.092025,0.18984,0.218065,0.322706,0.0843642,-0.109691,0.136787,0.0834951,0.286737,0.25921,0.18949,0.162826,0.169862,0.147313,-0.0069177,0.0875109,0.253275,0.177374,0.188951,0.333277,0.111673,0.213929,0.225277,0.137426,0.388833,0.0201223,0.184053,-0.0226765,-0.0156999,0.295587,0.108139,-0.24424,0.0069925,0.00661049,-0.115171,0.186565,0.192313,-0.0508285,0.207518,-0.204512,0.309735,-0.165392,0.0890637,-0.0741867,0.131994,0.36153,0.223207,0.0947436,0.0368346,0.258843,-0.242533,-0.113872,-0.145382,0.340756
1551,-0.0266297,0.202159,0.36047,-0.173564,0.0713651,0.252635,-0.137908,-0.24249,-0.0530809,0.0769629,0.116099,-0.114397,-0.442949,-0.266422,-0.162486,0.264466,-0.259972,0.164732,0.36065,0.0934103,0.091067,-0.0182205,-0.15836,0.298986,0.0635798,0.289604,0.183319,0.0540623,-0.137645,-0.248348,-0.125201,0.343316,0.248096,0.0376617,0.183101,0.00627118,0.271823,-0.176029,0.113611,0.364801,0.200865,0.292328,0.167144,0.0123442,0.157267,0.0837257,0.0865871,-0.11419,0.0693491,-0.162916,0.510882,0.146119,-0.175271,0.193137,-0.185377,0.126601,0.379041,0.399821,0.190882,0.243304,0.0382595,0.0917644,-0.0971162,0.660333,0.106829,-0.0333254,0.715261,-0.399957,0.150226,-0.363457,-0.151571,0.0330335,0.125041,-0.288466,0.260801,0.0476772,0.17455,0.144372,0.219275,-0.0136852,-0.141983,0.522506,-0.106645,-0.381457,-0.0368041,0.100928,0.443175,0.268138,0.0768294,-0.0614201,-0.0645493,0.121333,-0.0328074,-0.356317,0.208885,-0.564697,-0.0510018,0.0991051,0.133588,0.371923,0.375471,0.529552,0.247042,0.0621375,0.842579,0.421717,0.0339312,0.331514,0.282747,0.345499,0.190308,0.393451,0.523933,0.453757,0.438194,0.338794,0.0451581,-0.0465844,0.174277,0.609203,-0.219735,0.118843,0.605865,0.372975,0.180607,0.205677,0.320261,0.232931,0.149064,0.137065,0.19484,0.641431,0.136588,0.253062,0.0969771,0.152956,0.166151,-0.0958203,0.335872,0.00554893,0.166417,0.13631,0.156772,-0.000475652,0.0755733,-0.0631024,0.140635,0.157249,0.171666,-0.0167587,0.0853443,0.465023,0.369637,0.184421,0.273934,-0.0350634,0.0900126,0.0559432,0.0543702,0.132705,0.0856658,0.0904028,0.0976836,0.188181,0.167816,0.237181,-0.17225,-0.192005,-0.394316,0.0404771,0.04532,0.273634,0.332613,0.0952199,0.213721,0.0736816,0.0704421,-0.00803043,-0.0386847,0.240489,-0.119813,-0.0401181,0.10615,0.268316,0.0319106,0.0334041,0.199349,-0.172806,-0.110626,0.169786,0.0634891,0.227,-0.0130743,0.25307,-0.0774814,-0.0242474,-0.0780192,0.280463
1550,-0.263695,-0.158996,-0.320516,0.174861,-0.419116,-0.277375,0.167231,-0.00121993,0.0793356,-0.0107935,-0.271882,-0.0358741,0.0626348,-0.00122194,-0.142984,-0.0214059,-0.0731123,0.0465773,-0.0952488,-0.0785804,0.0108875,-0.107791,-0.00259615,0.0820029,-0.139675,-0.212639,-0.404051,-0.181915,-0.35316,-0.149937,-0.0667438,0.201049,-0.291621,0.267841,-0.143597,-0.0588642,0.0575676,-0.197346,0.508698,-0.269309,-0.331276,0.535147,0.0316472,0.219901,0.05547,0.488112,0.180292,-0.24967,0.223752,-0.0148757,-0.282706,-0.182565,-0.291251,-0.278647,0.192493,0.521118,0.00667567,-0.18288,0.344234,0.229609,0.289306,0.226322,-0.0812011,0.322581,0.318681,-0.143648,-0.150265,0.228292,-0.0569282,-0.322535,-0.194892,0.205304,0.206987,0.0203594,0.260419,0.219863,0.160268,-0.508486,-0.293579,-0.0396729,0.239748,-0.20328,-0.0131782,-0.314762,-0.0211298,0.163332,0.080062,0.525109,0.135837,0.161412,0.0446133,-0.191133,-0.335172,-0.396425,0.0925329,-0.211014,-0.109211,-0.208743,-0.418607,0.428433,0.43198,0.586061,0.303551,0.118647,0.899088,0.478226,0.0904403,0.388023,0.339256,0.402008,0.246817,0.44996,0.580442,0.510266,0.494703,0.395304,0.101667,0.00992475,0.230786,0.665712,-0.163226,0.175352,0.662374,0.429485,0.237116,0.262186,0.376771,0.28944,0.205573,0.193574,0.251349,0.69794,0.0661666,0.00963694,0.210917,0.201425,0.170318,0.144345,0.175499,-0.00477505,0.068295,0.0698821,0.0801053,0.0731619,0.185806,0.153355,-0.163336,0.233095,0.272303,0.198911,0.0346004,0.165075,-0.094998,0.0820622,0.0347169,0.134761,0.248251,0.156462,0.161713,0.111374,0.106691,0.220426,0.123364,0.162446,0.0358599,-0.414482,-0.251737,0.00842749,-0.301249,0.0596547,0.307437,-0.498495,0.0162885,0.160356,0.167018,0.136093,0.368211,-0.0503172,-0.0996575,0.0214368,-0.0356943,0.049992,0.0803916,0.00291116,-0.284977,-0.325402,0.318962,0.177779,-0.13153,-0.239258,0.198168,0.183414,-0.131253,-0.101669,-0.101171,-0.154615,0.244104,0.104549
1549,0.102714,0.207767,-0.230632,0.0432863,-0.0366313,0.43488,0.0672056,-0.0276989,0.0796029,0.0929072,0.340951,0.0134279,0.248922,0.143336,0.166983,-0.0898217,0.214979,0.242673,0.297188,-0.148284,-0.062508,0.217698,0.0818663,-0.227039,0.165078,-0.0854768,0.180251,0.29482,0.274424,0.157388,-0.210382,0.222797,-0.104985,0.0602382,0.00466312,-0.167396,-0.0508147,0.470256,0.370048,-0.39281,0.314065,0.0244256,0.000997935,0.164015,0.166737,-0.103373,-0.106257,-0.101045,-0.186996,0.206849,-0.170398,0.285193,-0.0355672,0.164691,0.39111,-0.0742784,-0.00822365,0.1189,0.516726,0.0860314,-0.076125,-0.200009,0.157007,-0.282372,0.0121868,0.160862,0.133271,-0.362891,0.267543,-0.23165,-0.11928,-0.419389,-0.359873,0.0421434,-0.125051,-0.269825,0.0183799,0.0580845,-0.0275217,0.283223,-0.698435,0.119844,-0.122965,0.0414181,-0.199448,-0.020131,0.41153,-0.0148902,0.109528,-0.314239,-0.0331802,-0.430015,-0.109019,-0.28496,-0.638483,0.112141,0.388351,0.0537938,-0.289086,0.367115,0.370662,0.524744,0.242233,0.0573289,0.83777,0.416909,0.0291226,0.326705,0.277939,0.340691,0.185499,0.388642,0.519125,0.448948,0.433386,0.333986,0.0403495,-0.051393,0.169469,0.604394,-0.224544,0.114034,0.601057,0.368167,0.175798,0.200869,0.315453,0.228122,0.144255,0.132257,0.190032,0.636622,0.37061,0.249477,0.262688,0.126556,0.284047,0.28904,0.0244526,0.150706,0.192552,0.313535,0.14286,0.130823,0.197428,0.191049,-0.0653163,0.193288,0.136538,0.192663,0.0842508,0.15174,0.207158,0.161186,0.177752,0.00337653,0.173508,0.340863,0.14134,0.234286,0.246448,-0.103579,0.247166,0.245195,0.1498,0.0455819,0.0791503,0.286926,-0.000189211,0.083279,0.124802,0.0383848,0.149743,0.0625056,0.174003,0.091926,0.338864,0.472834,0.301835,-0.146265,-0.277787,-0.0414551,0.0378166,0.0902503,-0.172768,0.310067,0.149987,0.147952,-0.230682,0.0999467,0.109974,0.279293,-0.0597765,0.0644749,0.232275,0.12939,-0.034687,0.349101
1548,0.189217,0.231235,-0.0709454,0.364918,-0.0605255,0.178388,0.249045,-0.165466,0.128017,-0.0301434,-0.0698953,-0.407815,-0.148744,0.156012,-0.287908,0.151165,-0.394547,-0.00612684,-0.304649,0.0903336,0.0191733,0.0480882,0.112025,-0.141845,-0.0487437,-0.438548,0.0881877,0.189018,-0.0558095,0.112179,-0.201309,-0.283233,-0.0476676,0.150888,-0.173541,-0.251368,-0.113534,0.559425,0.270192,-0.150081,0.229299,-0.096827,0.274534,0.146982,-0.160724,-0.375005,0.360023,0.00155936,0.468075,0.158519,-0.104752,-0.115527,-0.180609,-0.278682,0.0674125,0.00740487,-0.150182,0.0039794,0.396793,-0.00731143,-0.0906625,-0.232695,0.174083,-0.0963844,-0.126125,0.234654,0.112292,-0.157648,0.329572,0.284638,-0.164453,0.462345,0.0598112,0.553349,0.00485938,-0.241459,0.162027,0.374375,0.432247,-0.330202,-0.250135,0.328548,-0.260768,0.428972,-0.41792,-0.223181,0.495041,0.334604,-0.10088,-0.288791,0.30319,-0.224757,-0.272316,0.0326317,-0.341578,-0.206662,0.248807,-0.596774,0.115223,0.377892,0.38144,0.535521,0.253011,0.0681062,0.848548,0.427686,0.0398999,0.337483,0.288716,0.351468,0.196277,0.399419,0.529902,0.459725,0.444163,0.344763,0.0511269,-0.0406157,0.180246,0.615171,-0.213766,0.124811,0.611834,0.378944,0.186575,0.211646,0.32623,0.2389,0.155033,0.143034,0.200809,0.6474,0.296448,0.206458,0.188466,0.214183,0.131193,0.455783,0.12065,0.245771,0.353998,0.132932,-0.0266978,0.16067,0.140141,0.286933,0.171133,0.254839,0.0889191,0.130164,0.213658,0.156748,0.0832938,0.192927,0.072886,0.249689,0.236806,0.0861825,0.17496,0.301106,0.234285,0.155467,0.178332,0.0770573,0.193286,0.156021,-0.0018578,0.087558,0.00989679,0.25939,-0.0321353,0.387847,-0.116327,-0.06921,0.0472643,-0.180244,0.414686,0.464203,0.122579,-0.0148058,0.0186459,0.158966,0.33248,-0.32697,-0.226055,-0.0129494,-0.0406201,-0.342257,-0.251217,0.552224,0.204247,0.0301479,0.0522385,0.125046,-0.131524,0.401219,0.2381,0.212762
1547,0.0911786,0.0583038,-0.0407259,-0.307765,0.333748,-0.417643,0.200245,0.0724027,0.0381695,0.090612,-0.571476,0.168504,0.425173,0.137548,0.0895719,-0.24382,-0.0278595,0.190946,0.0659032,-0.154506,-0.0475742,0.078144,-0.0293802,0.18444,0.103702,0.0414697,0.258405,0.433701,-0.0439463,0.0983695,0.0898303,0.10713,0.0933609,0.213017,-0.0124954,0.218508,-0.221086,0.502437,-0.167741,-0.054411,-0.156114,-0.4145,0.0741515,0.0524145,0.11438,0.0408858,0.121194,-0.0253992,0.116928,-0.271543,-0.326625,0.236824,0.00420458,0.146364,-0.206075,-0.0226316,0.446735,-0.234713,-0.151271,0.123022,-0.132896,-0.191168,0.197585,0.103664,-0.0494881,-0.0349999,0.0871023,-0.19631,0.244529,0.108975,0.29108,0.565182,-0.0417563,-0.0290071,-0.185791,-0.177905,-0.0683597,0.311652,0.190946,0.32898,-0.584509,0.0267393,-0.0154292,0.149957,-0.190695,0.221396,0.142273,-0.0207322,-0.000642769,0.22048,0.0203544,0.273766,0.393819,-0.484413,-0.176658,0.0728802,0.429269,-0.381999,-0.132729,0.398477,0.402024,0.556105,0.273595,0.0886906,0.869132,0.44827,0.0604843,0.358067,0.3093,0.372052,0.216861,0.420004,0.550486,0.48031,0.464747,0.365348,0.0717112,-0.0200313,0.20083,0.635756,-0.193182,0.145396,0.632418,0.399528,0.20716,0.23223,0.346814,0.259484,0.175617,0.163618,0.221393,0.667984,0.261509,0.120827,0.0701696,0.155606,0.168754,-0.00968391,0.125066,0.125209,0.130461,0.0425966,0.244188,0.147932,0.142669,0.152215,0.423041,0.201806,0.20476,0.242845,0.312747,0.333152,0.36596,0.221889,0.188129,0.196647,0.106753,0.0214436,-0.0449725,0.289586,0.319102,0.247606,0.177909,0.0921016,0.216858,0.0140804,-0.127445,-0.155123,0.290013,0.404974,0.176506,0.29102,-0.274942,-0.148035,-0.0680053,-0.0063959,0.196376,0.0727506,-0.205436,0.308391,-0.0632574,-0.205723,0.268129,-0.15831,-0.223601,0.0724697,-0.13486,0.0364974,-0.296261,0.479148,0.389325,-0.0347237,0.244433,0.27673,0.268896,-0.100363,0.134741,0.216472
1546,0.204351,0.112887,0.309679,-0.140391,0.177773,0.178927,0.205758,0.329062,0.188643,-0.29637,0.191559,-0.0177952,0.236415,0.0930555,-0.0922232,0.141118,-0.0300142,0.291496,-0.00684568,-0.0539804,0.119934,-0.158845,-0.355817,-0.0968338,-0.0244911,-0.0143713,0.204924,0.0802185,-0.56022,-0.296131,-0.226885,0.0842253,0.278183,0.223893,-0.165667,0.0728145,-0.118693,0.285181,0.0570012,0.180789,-0.0763987,-0.15235,-0.0789187,0.114109,-0.0567474,0.197621,-0.0605698,0.200847,-0.0347369,-0.0766839,-0.0792698,0.293337,0.258853,-0.152519,0.383025,0.537634,0.566711,-0.0515005,-0.345194,-0.0203032,-0.129683,0.0876845,-0.321735,0.190273,0.10444,0.21869,0.141576,-0.034183,0.290997,-0.0688355,0.210281,0.151816,0.324395,0.277333,0.0556033,-0.518374,-0.0942635,0.141478,0.0172424,0.332823,0.0530495,0.349585,-0.121505,0.085786,0.00877213,0.179947,0.530963,0.0800288,0.0456876,0.14206,-0.136155,-0.0581417,0.242728,0.155671,-0.00705989,-0.152278,0.228908,-0.0761307,-0.130543,0.35463,0.358177,0.512259,0.229748,0.0448438,0.825285,0.404424,0.0166375,0.31422,0.265454,0.328206,0.173014,0.376157,0.506639,0.436463,0.420901,0.321501,0.0278645,-0.0638781,0.156983,0.591909,-0.237029,0.101549,0.588571,0.355682,0.163313,0.188383,0.302968,0.215637,0.13177,0.119772,0.177547,0.624137,0.111002,0.154807,0.263748,0.204925,0.0945002,0.317517,0.11035,0.0784647,0.121622,0.0966315,0.144175,0.307305,0.329955,0.129789,0.0713897,0.169277,0.0960535,0.12178,0.204047,0.145798,0.177219,0.0535772,0.0400938,0.139781,0.212096,0.0978247,0.21184,0.249961,0.267086,0.303135,0.0564267,0.215069,0.189611,-0.629917,-0.40886,-0.580365,-0.278942,-0.00327609,0.163155,0.111781,-0.0471897,0.167127,-0.172132,-0.118801,-0.293919,-0.0868814,-0.0267271,0.135816,0.227997,-0.0422203,0.393321,0.263169,0.24723,0.202839,-0.151584,-0.0737574,-0.151103,0.567186,0.187812,0.239803,-0.274112,0.309002,0.0737476,-0.122925,0.210252,0.0231438
1545,0.0646385,-0.272304,-0.123288,0.41664,0.499073,0.277613,0.0545841,-0.200777,0.0506554,0.0212335,0.172495,0.103631,0.209371,-0.0173911,0.259877,-0.0522997,0.339126,-0.127017,-0.623468,0.32039,-0.0805711,0.126142,-0.242066,0.338543,-0.167537,-0.0683727,0.130156,-0.175052,-0.044653,-0.265293,0.0320702,-0.145477,-0.186626,-0.27216,0.25967,0.160402,-0.0777104,0.181796,0.00349905,0.389198,0.0965452,-0.262325,0.158328,0.0677157,0.196977,0.206908,0.4544,0.11932,-0.0333471,-0.384981,0.233933,0.115459,0.135666,0.111335,0.643408,0.21951,0.0308967,0.116799,-0.154296,0.202179,0.0209685,0.595309,0.369884,0.256408,0.268113,0.404992,0.127301,0.0528805,0.180195,0.251279,0.21416,0.060381,0.19364,-0.0454614,0.371013,0.00170569,0.365971,0.265883,-0.0681327,0.303496,0.13877,0.166547,0.302185,0.317087,0.132069,0.54774,0.226893,0.000691741,0.0231364,0.0653103,0.356402,0.121667,0.519241,0.240215,0.285179,0.0910559,0.662406,0.965552,0.161257,0.345767,0.349315,0.503396,0.220886,0.0359814,0.816423,0.395561,0.00777505,0.305358,0.256591,0.319343,0.164152,0.367294,0.497777,0.4276,0.412038,0.312638,0.019002,-0.0727405,0.148121,0.583046,-0.245891,0.0926866,0.579709,0.346819,0.154451,0.179521,0.294105,0.206775,0.122908,0.110909,0.168684,0.615275,0.132442,0.43499,0.203926,0.268847,0.0656038,0.301674,0.0751691,0.101458,0.144131,0.0037193,0.202741,0.504679,0.19585,0.29755,0.134432,0.288658,0.138086,0.246654,0.306715,0.0502091,-0.03112,0.0977408,0.189599,-0.00827428,0.0988197,0.20722,0.0550728,0.173093,0.107129,0.318403,0.150325,0.0135762,0.321613,-0.266242,0.186091,0.208081,0.241425,0.274666,0.0671951,-0.237663,0.213601,0.646564,-0.181749,0.276144,-0.170743,0.13643,0.29841,0.222179,-0.00293832,0.00346005,0.438315,0.488431,0.0656615,0.289888,-0.000126383,-0.233309,0.0381086,0.189528,-0.208734,-0.224357,-0.0802842,0.565333,0.202301,0.236453,0.135047,0.0532674
1544,0.397829,0.277257,0.177574,0.226786,0.352933,0.434097,0.0599615,0.275678,0.209776,0.546607,-0.221069,0.453769,0.299453,0.123883,0.305264,0.274871,0.535622,0.442195,0.414495,0.34277,-0.314653,0.316553,0.402982,0.582262,-0.00584867,0.131646,0.402431,0.0995031,0.357572,0.134177,0.480298,0.652471,0.217519,-0.135944,0.397239,0.227065,0.252154,0.341406,0.150468,0.434433,0.386648,-0.0820921,0.406704,-0.103223,0.278073,0.356183,0.363157,0.299707,0.2512,0.448296,0.473928,-0.0543833,0.233114,0.325639,0.187001,0.173689,0.539321,-0.0148881,0.236327,0.233307,0.147716,0.158425,0.118403,0.309704,0.41526,-0.0347632,0.511441,0.164627,0.253502,0.490289,0.643836,0.403729,0.284829,0.564323,0.265492,0.169954,-0.0200233,0.358716,-0.039343,0.161746,0.441435,0.441561,0.56218,0.384199,0.415938,0.399182,0.576754,0.333969,0.41365,0.266188,0.496933,0.598691,0.662701,0.36848,0.0652876,0.0133251,0.2582,0.709316,0.26792,0.359983,0.36353,0.517612,0.235101,0.0501968,0.830638,0.409777,0.0219905,0.319573,0.270807,0.333559,0.178367,0.38151,0.511993,0.441816,0.426254,0.326854,0.0332175,-0.0585251,0.162337,0.597262,-0.231676,0.106902,0.593925,0.361035,0.168666,0.193737,0.308321,0.22099,0.137123,0.125125,0.1829,0.62949,0.27173,0.335275,0.206077,0.236898,0.145847,0.221415,0.321581,0.257699,0.227821,0.340038,0.320483,0.483324,0.198327,0.0831031,0.340313,0.188016,0.336458,0.287403,0.374089,0.255688,0.342675,0.284021,0.246719,0.125476,0.172005,0.212575,0.250874,0.175518,0.188463,0.399548,0.270797,0.377049,0.348422,0.0175419,0.279611,-0.371201,0.342424,0.390658,0.0903123,-0.263667,0.119909,0.58675,-0.421127,-0.0288103,0.281799,0.360719,0.0738312,0.137724,-0.0411075,0.013511,-0.0112845,0.356867,0.163776,0.288635,0.0548065,0.31659,0.117951,-0.0615702,0.0511979,-0.258396,-0.12672,0.593093,-0.0346126,0.22389,-0.187718,0.214677
